Height,Weight
68.9669,152.4309
61.89508,153.4658
67.73892,172.3628
62.06412,125.1436
62.19289,121.5892
64.73573,132.5942
63.95906,159.7093
63.92473,139.6535
63.01446,144.4401
63.34919,144.0727
61.73689,106.4386
65.31895,154.4809
61.83567,118.3614
66.15189,145.1767
66.42167,142.1228
63.52684,131.8063
65.20007,148.0781
65.20445,130.2282
67.46229,156.3073
62.98018,129.923
62.15935,121.7889
65.39302,142.9242
68.82369,175.0318
68.18681,159.0336
60.04242,97.03466
61.43469,119.5991
67.42681,166.9371
63.57898,117.7092
65.7904,119.6707
62.63846,136.6295
63.82306,136.8259
64.90454,134.819
62.42518,117.9299
59.7471,102.3549
63.89226,148.9711
65.17695,145.3399
65.78115,136.6614
61.27477,110.2873
57.20266,103.9627
65.01125,143.3979
62.49096,137.0863
59.73569,129.0044
66.4819,148.5497
60.95867,123.1578
62.4933,118.6463
65.24094,155.4
63.77319,128.2788
58.87203,92.2682
59.82171,139.5281
64.47242,146.842
62.61621,127.9652
64.26172,122.3834
65.52641,128.9233
62.36109,148.714
65.02561,136.8531
63.3273,144.2734
68.9377,157.5376
63.46411,134.0457
65.08417,137.1681
60.58564,116.4301
63.20434,133.6819
61.62578,118.7629
58.38658,102.0639
66.65054,158.2213
58.52329,128.7777
63.25134,143.8231
69.44593,169.8199
62.44733,122.6068
63.0682,93.42424
63.28751,121.2504
66.09788,154.5602
64.52975,124.97
64.06079,131.3077
63.87243,130.2117
69.61101,170.0256
67.39002,169.6266
62.85045,127.5189
62.93872,124.2922
66.16088,155.9069
63.40121,145.3166
65.47099,155.5804
59.99769,115.8128
62.57608,111.3795
60.81759,133.8795
64.08574,126.9946
62.2463,122.0342
64.48784,148.2258
60.39852,126.9831
61.48015,108.0432
64.49666,139.8142
59.92216,125.5472
56.06664,89.5712
67.42602,157.3039
62.64002,114.8228
59.7629,105.1525
65.99794,141.8908
59.80953,109.6574
67.69151,163.9031
61.01223,108.9679
61.78961,123.6819
63.42528,132.639
61.33258,139.7922
63.99932,145.6895
69.31338,154.4845
61.59407,122.2215
64.88575,130.6158
66.26437,141.2995
64.07856,132.3665
61.92651,131.736
63.75307,129.873
63.9953,130.5777
60.30387,120.6224
66.05475,157.6755
68.44057,153.5842
64.68754,119.0247
63.61243,123.7433
57.9685,118.7206
62.99355,136.6739
62.65704,131.7314
65.78808,160.831
60.24553,135.512
64.51635,124.5925
64.43671,151.9238
61.82565,121.2776
62.93727,127.7253
61.03549,111.327
63.41117,129.1961
57.47225,96.31356
62.93042,136.5968
66.20276,151.3578
59.60115,115.228
63.86337,116.9483
62.98115,154.4285
63.01726,132.0082
66.4166,142.9401
64.98616,148.1718
59.2663,100.6485
68.71007,165.1105
64.43414,138.0021
63.0752,127.702
67.0709,160.4137
62.74736,139.8859
66.36732,156.4211
60.12966,122.9241
62.74552,132.7338
67.44472,162.4364
64.75602,142.1259
62.19067,119.7671
63.33846,126.3817
66.2793,144.8943
59.89492,129.1738
63.21696,142.4265
69.0997,177.0182
66.16373,138.0321
61.28646,119.536
60.27423,106.8539
63.21793,139.746
63.5165,120.81
61.81615,116.2474
66.55589,158.6614
64.48509,133.3226
60.87204,120.3297
63.60802,136.6427
61.30618,121.8892
63.05901,116.4611
56.09825,104.9541
63.19208,126.3319
63.03469,139.2813
66.92154,145.8723
64.80219,159.8771
64.50669,134.6137
69.30311,178.7791
61.3731,111.3079
65.77593,160.8618
68.45891,176.1526
60.09859,122.7449
62.54776,123.9652
65.60045,151.4622
67.65222,174.8346
64.37525,129.3053
60.91327,123.8276
61.99048,110.926
59.13331,129.5377
62.86657,111.47
65.10485,142.2927
61.66263,112.5656
58.63272,102.4691
69.63593,177.5894
67.5524,160.7265
62.18032,135.6108
62.31153,136.2368
60.85899,114.214
66.16688,146.679
58.12602,98.40285
65.64706,143.93
66.47546,149.2052
63.62472,144.0463
62.41477,137.0536
65.4601,159.0432
63.42293,124.689
61.36805,124.9158
64.12106,146.8011
59.34747,100.0921
65.44863,149.8172
57.79039,103.3121
59.02595,116.8115
66.17911,142.6286
64.01459,136.7034
64.59172,154.9319
65.09688,142.3697
60.73154,113.2305
62.41659,129.7538
59.44743,112.1184
58.49047,93.19244
63.11405,145.2688
62.39609,121.5128
64.21832,168.5465
62.98418,138.9241
62.63921,123.9915
59.73528,124.8427
62.70479,135.5906
58.1345,89.35723
65.73435,135.6427
60.84686,97.7246
63.1669,138.0298
63.50469,123.5043
63.11083,135.8049
69.18296,175.9929
65.11385,153.8802
62.67521,109.1476
63.98047,137.0334
63.65044,125.5922
65.34431,140.5871
64.06974,128.5695
68.3782,157.5244
61.11661,101.0975
64.5668,137.4316
69.35189,182.6594
63.39385,134.3317
56.76446,79.17438
63.83251,132.5075
58.85029,119.452
66.24759,163.577
63.074,134.4457
63.76258,132.6111
62.51458,129.1743
61.8276,123.8228
63.49127,123.1866
61.01847,120.4423
63.48964,133.1424
61.52821,117.6547
62.65295,122.7564
64.19308,137.8402
65.79956,157.2937
63.78705,120.8385
61.18626,109.5824
59.35383,106.1083
62.70492,142.7895
61.92625,113.648
61.99107,131.4107
58.16246,105.147
67.41183,147.3608
62.07478,119.6593
65.49806,159.0898
62.61528,128.1681
64.43376,162.5245
63.44921,132.0188
64.03601,144.4896
62.86798,122.7818
61.84497,110.9816
62.79582,128.8063
60.39683,112.8827
61.93096,141.4413
66.47257,162.581
61.6114,124.5317
62.57932,141.3751
62.03532,119.4181
61.87303,122.5385
64.83347,138.5217
58.91796,111.3344
63.52296,136.5705
62.35334,124.0674
65.87311,155.9155
64.96207,141.4825
66.72244,122.7937
61.31119,113.5196
63.5018,123.0756
64.65585,143.8268
69.42028,181.8538
62.33796,107.0039
63.94441,126.9786
67.61463,174.3225
67.11709,154.1726
60.51918,133.5392
61.83565,141.5797
66.47796,146.5796
68.45242,171.5733
68.17866,144.3336
61.11887,108.439
63.39579,145.615
66.32447,148.6708
66.04561,143.3278
64.74244,167.1416
67.51136,159.9497
61.77511,113.1537
65.18693,135.4323
60.42563,130.6294
63.46075,127.3057
62.09292,116.7642
63.6645,132.2956
60.05085,115.6562
64.22887,140.9977
64.33411,138.7394
60.60735,109.0514
63.92489,132.9605
63.76781,134.7516
61.20713,104.5146
64.22636,152.9721
62.01192,125.2862
62.17552,144.1846
59.85024,101.7162
63.6426,135.4228
64.98581,141.2884
62.47643,132.5185
60.18554,102.0987
64.62829,137.1749
61.42411,148.1148
64.3741,155.0827
61.46463,120.7152
64.65082,135.0336
64.18746,133.3506
68.71084,178.8707
64.29327,146.7016
63.5822,147.6505
65.21911,138.57
66.3659,137.2876
61.61687,117.1336
64.79543,152.9183
60.68438,118.0777
69.5343,163.7961
66.17809,157.7924
65.42759,143.3363
59.16704,109.8701
65.29602,141.5512
60.25778,115.3898
64.43205,159.3359
59.3848,109.6884
64.83956,137.7001
65.61561,123.4983
66.93463,143.2038
63.67417,135.831
57.76481,89.79
68.75218,174.5804
65.96219,150.7635
64.27186,121.7413
66.54081,150.9714
66.83549,155.9951
66.72763,162.5988
63.8828,139.2028
57.15803,94.2632
66.79393,127.0968
60.80972,120.9402
67.62792,169.6879
63.04338,117.034
59.90653,105.6498
61.52958,126.3521
66.012,147.196
65.83137,147.1505
62.05499,115.7671
67.04492,140.8155
62.13057,125.2835
60.2848,126.9567
64.9815,140.4008
61.72454,134.2555
67.92276,172.1683
64.84396,143.463
65.01138,151.1891
65.05641,151.1135
65.22021,150.4413
68.33326,159.0895
66.43653,129.359
57.79553,112.4582
63.06769,131.4925
59.77273,127.0655
58.1187,116.3968
57.93667,97.70828
58.82326,108.3596
65.54462,142.7036
65.33505,147.1024
63.01373,115.9619
65.72858,137.8399
66.46982,152.8094
63.63796,131.4207
59.62371,107.3752
63.95732,148.3694
62.36355,113.9269
64.08886,136.7925
64.84646,139.1693
62.55458,135.6655
61.27881,135.0812
63.23142,138.8313
63.41744,144.8739
60.12417,109.3889
67.8441,171.7366
63.07118,145.8706
63.40033,147.6049
62.68793,116.2715
62.67827,120.9059
63.58764,117.4408
63.33191,126.1083
58.55851,131.4042
65.06804,160.8007
63.8796,143.9089
65.48405,144.4101
65.20336,125.1987
64.55962,151.292
60.45991,125.4639
64.92024,152.8992
67.12242,165.3249
72.42977,177.9695
65.23156,174.4706
60.81506,108.7084
61.67518,134.7081
65.49994,171.1312
63.83449,133.7769
64.25826,144.0806
61.70867,132.9151
63.91102,128.0941
59.02626,106.3705
64.79939,146.0368
65.45026,150.3388
61.89317,128.5572
56.88597,99.87359
59.14125,103.0266
63.4769,127.3367
60.66417,111.1658
62.98598,129.4492
69.80909,162.6507
66.47571,164.8654
61.1135,114.4334
66.37021,149.479
67.3818,144.3067
64.40327,162.5612
63.50083,126.8606
66.19057,149.5818
62.38105,117.82
63.97034,146.3027
63.53531,121.1159
65.27142,133.5733
62.02901,113.8887
63.80413,120.608
66.05966,158.5356
65.4063,158.0554
59.39465,124.2122
65.13074,130.16
62.82344,126.797
65.28,157.98
60.39901,115.4168
59.17069,106.1396
63.99362,139.8677
62.48908,124.1755
65.62424,153.827
64.33766,135.0439
67.91705,157.9718
63.76821,143.7238
61.01947,106.8553
61.30911,115.7889
63.10953,117.8958
68.29772,150.1467
60.6892,125.5696
57.55275,98.64396
58.70724,120.2535
62.70362,100.2348
64.5678,153.5683
63.08074,128.4784
67.05399,144.3474
61.41531,106.295
66.53551,155.3709
63.79596,145.8788
63.12614,136.2399
61.75766,115.5816
66.19213,145.5792
61.68868,117.6314
60.9183,114.0331
62.36677,131.7405
67.33435,168.6263
67.44366,160.2882
65.69746,142.1577
64.49729,126.5846
67.21772,153.9896
64.67369,143.7753
66.0854,140.3224
61.7457,132.5957
64.97788,123.6997
63.19235,140.3867
61.73773,123.0801
64.21729,137.0015
66.18921,126.3763
62.78875,126.4227
62.30307,139.1943
61.97631,141.8558
63.17995,124.906
63.56266,151.2952
63.80648,122.7794
58.72052,106.0669
65.44009,146.9589
63.31715,129.3063
63.13238,126.4838
62.19019,126.9125
61.21435,112.9152
64.71529,143.9397
66.73873,144.412
61.86273,132.6022
63.15505,141.4874
67.41984,148.6057
62.65729,121.0875
67.9908,172.2176
63.13886,141.7698
64.13034,121.2926
57.07266,93.74614
68.41438,163.7851
62.59476,145.9878
69.40649,156.8767
63.15343,136.6216
58.11787,102.089
65.28486,125.1311
60.76069,116.9754
67.58884,150.3806
64.42829,138.2257
61.15387,135.4254
61.81139,127.2483
67.122,148.8265
62.54949,131.1112
67.14373,155.8316
64.79896,152.8287
65.96527,148.8006
62.08759,125.4503
64.18915,112.507
64.62429,138.1123
62.26483,147.9644
62.77852,140.3879
63.07403,155.2781
64.26471,150.0713
67.41829,156.6818
64.35534,138.3113
65.96228,156.0961
63.73237,151.2388
70.36012,185.8487
66.05447,145.1395
63.87808,125.1736
65.81717,153.3416
54.87373,78.60667
62.19995,127.2296
67.43486,170.955
67.07071,154.7115
64.05349,142.9994
58.40403,106.7711
59.15051,103.999
65.48183,134.9544
62.09718,124.4108
66.35896,154.0191
67.86895,147.8656
65.42523,147.021
63.79996,134.947
67.02293,181.7931
65.86063,165.4141
62.35637,120.6625
58.72222,110.5384
73.38959,190.0787
64.25834,140.2368
61.19072,124.4633
60.38028,115.0272
66.62045,152.2754
63.95333,131.4531
65.94667,145.0981
61.86092,132.4735
66.68351,142.9568
68.26421,158.7937
68.73195,164.1102
62.31175,105.1464
63.07502,146.9056
56.81032,84.17069
64.09322,128.4177
65.33745,139.2773
61.96829,132.7656
68.09769,152.1792
62.74526,133.2928
61.86656,118.7645
61.72793,132.7116
66.20945,140.5064
67.15134,156.3023
66.13817,152.0831
64.446,142.8212
62.3693,129.345
60.64027,118.1367
64.51847,129.8037
60.38865,124.9822
59.93998,102.4669
60.9162,120.9432
67.9991,158.572
65.90905,149.0594
62.98801,142.5439
63.38351,125.6621
68.61112,174.9782
64.09621,146.6405
67.11174,162.6048
59.51589,124.8896
62.23575,120.4213
64.93939,149.1629
67.72459,161.3533
63.9357,142.9878
65.21523,155.6114
63.75811,152.0395
63.9977,143.3417
65.88151,138.8978
67.67987,175.0128
64.39017,125.61
67.03116,154.4844
57.11254,98.79404
62.89953,117.4227
64.04509,138.7612
67.78128,162.1556
60.01308,113.8784
61.44066,126.2999
59.74228,95.93329
64.33506,138.702
61.04345,113.1825
64.63379,138.1461
66.09496,153.2642
59.60563,109.3918
65.49935,152.9271
66.1055,154.5955
67.10685,151.9114
61.30179,127.0669
60.82212,127.4414
61.37895,128.4445
68.93766,155.6898
64.91213,151.4918
65.30241,149.4628
62.48569,116.4608
67.47905,160.8827
59.42491,94.74701
66.90286,141.3175
62.84716,152.6104
61.43533,125.9788
64.6504,143.5108
59.36814,118.7645
64.83044,152.943
63.50589,138.2216
59.90854,115.5259
67.20874,171.1849
60.14332,118.7977
64.2816,135.9661
67.94567,168.8945
61.45448,104.3134
62.34378,129.9662
61.95896,132.6924
70.74209,180.0539
62.03305,108.174
64.26914,140.5711
63.14844,125.3869
63.71273,138.94
63.98176,147.8129
64.9269,147.924
63.33685,137.975
69.86143,178.3918
65.91222,159.2318
67.12519,168.0639
66.22233,144.6863
63.32843,136.3932
61.917,126.8784
57.78323,126.1436
58.73843,96.76194
63.0203,137.899
61.01799,120.1396
67.67446,156.5133
60.83468,123.805
63.33258,163.079
66.49987,143.758
60.92587,131.9394
62.81778,122.4127
62.84467,132.369
65.69014,142.5324
60.9421,126.7136
60.33197,86.05905
65.07387,141.8101
64.54825,124.9758
65.37717,136.1998
62.25156,135.9324
65.56946,138.5393
68.30323,167.9996
64.71589,139.5228
62.98086,132.0966
60.75422,110.1337
59.99781,113.6511
61.21784,115.6557
66.18554,154.3208
61.28621,132.2743
62.83402,132.1692
63.09946,133.5681
63.81485,132.2134
66.17221,145.7981
65.14538,138.4226
57.25812,101.7142
58.42523,105.7549
66.81935,149.6589
63.69488,125.93
61.26696,127.8804
69.43435,162.5521
62.98393,129.1584
64.0631,114.0596
64.85349,147.528
67.81182,138.0977
62.81975,125.4412
60.57091,122.9122
61.62234,109.7253
66.29541,134.6153
61.25358,109.6818
66.32522,157.638
65.43167,139.7175
63.688,136.3534
60.2987,119.4834
63.61121,136.6459
63.54011,133.5909
63.85369,147.6691
64.85237,140.3045
64.67312,130.312
61.38777,123.0185
62.82995,146.4541
60.18188,131.3801
63.47643,130.6478
63.91369,140.6429
63.67784,149.897
61.2112,118.3961
63.85166,144.7602
64.65857,131.1198
62.72472,158.2855
60.05136,124.6791
64.08354,134.3137
65.21151,148.9943
64.05016,144.662
67.10773,161.9692
62.84232,134.9915
66.98173,158.848
64.00175,118.4596
67.32482,158.5618
60.22859,120.9704
61.71993,120.2295
62.80749,137.58
61.44295,127.6018
64.50683,138.6148
63.45655,138.2068
66.44922,152.4826
62.356,124.7235
63.62006,134.7238
65.16889,150.7173
57.1482,91.64547
